ticker,entity,stage,status,fcf_positive_streak,fcf_cv,gross_margin_latest,roic_avg,asset_cagr,rev_cagr,net_debt_ebitda,pe,fcf_yield,score,reason
FOX,FOX CORPORATION,L4,pass_valuation,7,0.25695033607960155,,0.1496371370554628,0.014950779070138864,0.052662023078771325,0.3250194855806703,12.942105,0.14493446242005142,0.4022,FCF yield 14.5% >= UST 4.7% / P/E 13 <= 30
TTD,"TRADE DESK, INC.",L4,pass_valuation,10,0.5191189347341308,0.7862547319254604,0.14072204763134943,0.11992000906297373,0.2244193656887754,-0.9334425369271243,19.079546,0.10081058587922392,0.3674,FCF yield 10.1% >= UST 4.7% / P/E 19 <= 30
GDDY,GoDaddy Inc.,L4,pass_valuation,9,0.31656540900540014,,0.1964472600706213,0.04835866776475717,0.06564722266304868,2.1701101374708576,13.885896,0.1357984665045872,0.3656,FCF yield 13.6% >= UST 4.7% / P/E 14 <= 30
MCO,Moody’s Corporation,L4,pass_valuation,17,0.23136701191007134,0.7443638248250842,0.2463169570563605,0.03328413132461061,0.12173969738374057,1.2033411641868963,29.945465,0.031216209005339102,0.3578,P/E 30 <= 30
CLX,CLOROX CO /DE/,L4,pass_valuation,16,0.30961053352036905,0.45228040540540543,0.20844931787597773,-0.03342015101032836,-0.00014072614877613798,1.6729241877256318,15.252033,0.06709324782864033,0.357,FCF yield 6.7% >= UST 4.7% / P/E 15 <= 30
JKHY,"JACK HENRY & ASSOCIATES, INC.",L4,pass_valuation,15,0.1659963267609927,0.4271233635668601,0.2256595022446134,0.0742277573050103,0.06927595521734675,,20.702515,0.055844470468546625,0.3393,FCF yield 5.6% >= UST 4.7% / P/E 21 <= 30
CHD,"CHURCH & DWIGHT CO., INC.",L4,pass_valuation,16,0.13500794826201692,0.447317513541398,0.12775264062120373,0.02214466965987305,0.048889197884673496,1.3555471698113208,31.641449,0.04795625139167023,0.3304,FCF yield 4.8% >= UST 4.7%
DG,DOLLAR GENERAL CORP,L4,pass_valuation,15,0.4949172013778453,0.30660930299520633,0.29909193848793325,0.021102946475387574,0.04125293834210786,-0.35030950902557734,16.288544,0.09421567098958689,0.3285,FCF yield 9.4% >= UST 4.7% / P/E 16 <= 30
RL,RALPH LAUREN CORPORATION,L4,pass_valuation,15,0.4900299237551313,0.6986505638055333,0.3430018558269413,0.044620082215383494,0.07988555170505496,-0.6771728748806113,24.61523,0.046058993573345815,0.3202,P/E 25 <= 30
KO,COCA COLA CO,L4,pass_valuation,17,0.26825314704623343,0.6162574831563797,0.31932082280032736,0.041559934301033774,0.03689014114187783,-0.6933567377801783,25.525156,0.015164682699786915,0.3008,P/E 26 <= 30
BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",L4,pass_valuation,15,0.34031827667115594,0.31017113991668,0.13496947076597046,0.01512128615406394,0.0646289696150486,2.03956643674676,15.443849,0.06751069698042125,0.2826,FCF yield 6.8% >= UST 4.7% / P/E 15 <= 30
DLTR,"DOLLAR TREE, INC.",L4,pass_valuation,16,0.5398395102745529,0.36351871806637553,0.12613927326838592,-0.16369112015779697,-0.11851835970079172,0.74478532939336,18.88443,0.04673732097253942,0.2502,P/E 19 <= 30
GRMN,GARMIN LTD,L4,pass_valuation,15,0.32959046873410236,0.5874393538958355,0.2102513417473349,0.12451644589990085,0.14235886942453901,,26.767,0.02943352958556073,0.25,P/E 27 <= 30
INTU,INTUIT INC.,L4,pass_valuation,16,0.33832078825571504,,0.15150886135399302,0.10043733545158684,0.1395336514824015,,17.176937,0.07951031987324712,0.2147,FCF yield 8.0% >= UST 4.7% / P/E 17 <= 30
